道路運送車両法に基づく自動車の安全・環境基準への適合性審査に必要な施設等を整理する。。交通安全環境研究所に自動車等の審査を行わせるための施設等の整備に必要な経費および、運輸技術のうち陸上運送等に関する安全の確保、環境の保全及び燃料資源の有効な利用の確保を図るための調査、研究及び開発等を行わせるための施設等の整備に必要な経費。。国の施設設備に関連した審査場施設の建替等や老朽更新に伴う施設の改修等のため全国に93箇所設置されている検査場について、耐震性能の不足等により利用者等の安全確保に支障を来す恐れのある施設や、漏水等の不具合などにより行政サービスに支障を来している施設について、不具合箇所の回収や建替等を行う。また、業務の質の向上に資する検査の高度化の推進を図っていく。。道路運送車両法第75条の4の規定に基づき、自動車及びその装置の型式指定の際に保安基準に適合するかどうかの審査を行わせるための施設について、老朽化に対する改修や新しい基準に対応するための施設・設備の整備及び運輸技術のうち陸上運送等に関する安全の確保、環境の保全及び燃料資源の有効な利用の確保を図るための調査、研究及び開発等を行わせるための施設等の整備に必要な経費。。	1
最先端の技術を活用することで、我が国の国土防衛に不可欠な様々な誘導弾、島嶼防衛用高速滑空弾、多目的誘導弾システム、改、、新艦対空誘導弾、12式地対艦誘導弾、改、及び哨戒機用新空対艦誘導弾、ASM-3、改、、の開発を目的としている。当該事業では、平成29年度から様々な誘導弾の開発試作事業として、システム設計、基本設計及び関連試験等を実施するとともに構成要素等を試作し、最終的には開発目標品の発射弾等を試作することで技術試験を実施し、開発を終了する予定である。	1
対潜戦を効果的に実施するためには、海洋・音響データを有効に活用することが必要であり、それらのデータ分析態勢を整備し、システムを継続的に運用することで、部隊の効果的かつ継続的な対潜戦の実施に資する。。対潜資料隊において部隊等から送付される海洋・音響データをコンピュータ等により解析、評価、蓄積、管理し、部隊等の要求に応じて情報を提供するシステムを有しており、その運用に必要なコンピュータ及び周辺機器を借上げるものである。	0
農林水産大臣、以下、国、という。、が指示した中長期目標、令和3年度、2021年度、~令和7年度、2025年度、、の達成のため、国立研究開発法人国際農林水産業研究センター、以下、国際農研、という。、が熱帯又は亜熱帯に属する地域その他開発途上にある海外の地域における農林水産業に関する技術上の試験及び研究等を実施。。国立研究開発法人国際農林水産業研究センター法、平成十一年法律第百九十七号、第11条に掲げる、、熱帯又は亜熱帯に属する地域その他開発途上にある海外の地域における農林水産業に関する技術上の試験及び研究、調査、分析、鑑定並びに講習、、、の地域における農林水産業に関する内外の資料の収集、整理及び提供、、科学技術・イノベーション創出の活性化に関する法律、平成二十年法律第六十三号、第三十四条の六第一項の規定による出資並びに人的及び技術的援助のうち政令で定めるものを実施するために必要な資金の交付及び効率的かつ効果的な研究を推進する上で必要な研究施設の整備・改修に要する経費に対する補助。、定額補助、	1
化学物質の適正な評価・管理を推進し、安全性を確保するため、規制等を適切に行うとともに、環境への排出量の把握等及び管理の改善を図る。。、内分泌かく乱化学物質、ナノマテリアルなどの新素材についても、ヒトの健康への影響評価を行い、総合的な化学物質の安全対策を推進する。1.新規化学物質等の審査、既存化学物質毒性試験の実施。。2.電子申請システム及び3省、厚生労働省・経済産業省・環境省、共管情報基盤システムの管理。。3.PRTR法に基づき化学物質の排出量を所管する事業所のデータ受入及びシステム管理。。4.OECD試験ガイドラインに基づく内分泌かく乱化学物質実証試験の実施。。5.海外の規制当局との化学物質に対する規制と我が国の規制との整合、リスク管理方策及び毒性試験評価基準等の国際協調。。6.新素材のナノマテリアルについての国内使用実態等調査。	1
平成18年5月1日の日米安全保障協議委員会において合意された、、再編の実施のための日米ロードマップ、等に示された再編関連措置を的確かつ迅速に実施し、在日米軍の抑止力の維持と地元の負担の軽減を図ることを目的とするものである。・沖縄における再編に関する事業、普天間飛行場代替施設の建設、在沖米海兵隊のグアム移転のための直接的な財政支援、嘉手納以南の土地の返還に伴う施設の整備等、。・米陸軍司令部能力の改善に関する事業、相模総合補給廠及びキャンプ座間の一部返還、相模総合補給廠の共同使用に伴う施設の整備、。・厚木飛行場から岩国飛行場への空母艦載機の移駐等に関する事業、空母艦載機の岩国飛行場への移駐等に伴う施設の整備、。・緊急時使用のための事業、緊急時の使用のための施設整備、。・訓練移転に関する事業、嘉手納飛行場等から千歳飛行場	0
米国,欧州の有力な研究機関に日本研究中核拠点の設置を支援し,我が国の政策発信を強化することで,政策形成に対する影響力を強化するとともに,対日理解の深化及び知日派の育成を図る。国際問題戦略研究所、IISS、、IISSにジャパンチェアを設置し,日英・日欧が直面する主要な外交・安全保障政策課題等の研究と,その成果の英国・欧州の外交・政策コミュニティへの発信を行う。本拠出金をIISSが運用し,チェアの給与及びこれに付随する研究・発信活動の経費を永続的Jに確保する。。。ハドソン研究所、同研究所内にジャパンチェアを設置し,同チェアの下で日米関係の強化に資する対外発信をせしめることが事業の主目的。同チェアには安全保障分野に精通した元米政府高官が就任。本件拠出金をファンドとして運用し,同	0
新型インフルエンザ等対策特別措置法、平成24年法第31号。以下、特措法、。、に基づき、新型インフルエンザ等の発生に備え、対策の司令塔となる国において実践的訓練を行うことにより、国としての対処能力の向上や行動計画の精度の向上を図る。新型インフルエンザ等対策は、医療提供機関のみならず、特措法第12条において、国、都道府県、市町村、指定公共機関、住民等が緊密に連携して訓練を行うべき旨、定められているところである。訓練内容については、病原性、感染によりダメージを受けやすい層、感染拡大の状況や発生の時期、まん延による社会活動が受けるダメージの状況など、想定すべき事項が複雑・多岐に渡るものであるため、対策の司令塔となる政府対策本部において、訓練の前提となるシナリオを作成した上で実施し、同時に訓練成果の評価を客観的に行う事業である。これにより、関係省庁における制度上の手続き及び役割に関する知識を深化させ、努力義務のある都道府県・指定公共機関等に対し、訓練の実施を促し、また、広く情報発信することで同対策の重要性について、国民への普及・啓発を行い、もって、地方公共団体を含めた国全体としての対処能力の向上や行動計画の精度の向上を図り、新型インフルエンザ等発生時の適切な対応を確保していくものである。	0
電源立地対策として、発電用施設の周辺地域における公共用施設の整備、住民生活の利便性向上及び産業振興に寄与する事業を促進することにより、地域住民の福祉の向上を図り、もって発電用施設の設置及び運転の円滑化を図る。。電源立地対策のうち、本事業については大型再処理施設が設置されている都道府県が実施する排出放射性物質影響調査事業等に要する費用を交付する。大型再処理施設が設置される、若しくは設置が予定されている都道府県が実施する排出放射性物質影響調査設備等整備等事業及び排出放射性物質影響調査事業に必要となる費用に充てるための交付金を交付する。、補助率、定額、	1
沖縄振興特別措置法の目的である沖縄の自立的発展と豊かな住民生活の実現を図るため、沖縄振興計画、計画期間は平成29年~令和3年、に沿った施策の推進に必要な研究の実施を支援する。具体的には、沖縄県の農林水産業の振興に資するため、亜熱帯性地域に特有の課題に対応する農林水産技術の開発・普及に必要な施設・備品の整備を行う。沖縄県の試験研究機関の施設・備品等の整備に係る費用を補助する。、補助率、1/2、9.5/10、。。、1、農業関係試験研究機関施設費・備品整備費。、2、林業試験場備品整備費。、3、沖縄県水産試験場整備費	1
令和2年6月に閣議決定した新たな、水循環基本計画、では、、渇水対応タイムライン、の策定推進のほか、危機的な渇水時の水需給バランスを考慮した、リスク管理型、の水資源開発基本計画、フルプラン、の策定などを位置づけ、危機的な渇水への対応の更なる強化を図った。これらの施策を着実に推進するため、、気候変動の影響を考慮した危機的な渇水時における水需給バランスの評価検討、、危機的な渇水時において必要な水を確保するためのソフト対策の効果および、既存施設の徹底活用を基本としたハード対策の必要性の検証を行う。フルプラン7水系を対象に、気候予測モデルを用いた水供給、水需要の予測結果、2℃上昇、21世紀半ば、4℃上昇、21世紀末、をもとに、流域の水資源開発施設ごとに各種用水、水道用水、工業用水、農業用水等、の危機的な渇水時における水需給バランスを点検、発生する渇水の規模を想定する。ダムの統合運用や導水施設の導水量の増強等の適応策の定量的効果を把握するため、利水シミュレーションモデルを構築し、渇水被害を最小化するための既存施設の運用を評価。施設の徹底活用でも用水が不足する危機的な渇水状況を定量的に把握し、さらなるソフト対策や、ハード対策要否の検討の基礎資料とする。	1
漁業補償、。。駐留軍又は自衛隊が訓練等のため水域を使用する場合、円滑に訓練等を行うとともに、漁船の操業や漁業関係者の安全を図るため、制限水域を設定し、これに伴う漁業経営上の損失を補償することにより、制限水域の安定的な提供及び使用を確保するものである。。、買収、不動産購入、、。。駐留軍に施設・区域として提供する必要のある土地等は賃貸借契約により使用権原を取得することを基本としているが、提供に際して土地等所有者が買収を条件とするもの及び施設・区域の土地等の所有者のうち、経済的事情等から土地等の買収要望、漁業補償、。。駐留軍又は自衛隊が水面を使用して行う訓練等のため、法律又は契約により制限水域を設定し、これらに伴う漁業者が被った漁業経営上の損失を補償するものである。。。他方、法律による漁業補償については、漁船の操業制限等の開始時点の者を対象としているが、その後に漁業を営み始めた者は同様に損失を被っているにもかかわらず補償対象者とならないことを踏まえ、これらの者を救済するため、一定の要件に該当する者に対し、漁業見舞金を支給している。。、買収、不動産購入、、。。駐留軍に施設・区域として提供する民公有	0
平成28年3月に策定された、明日の日本を支える観光ビジョン、に掲げる2020年訪日外国人旅行者数4000万人、うち国立公園訪問者数は1,000万人、、2030年6000万人等の目標を達成し、、観光先進国、の実現を図る。国立公園のビジターセンターやその周辺の園地・歩道を中心に自然資源等の解説の多言語化対応を一体的に行うエリアにおいて、官民連携の地域協議会等で磨き上げたコンテンツ等も含め、ICT技術を活用した多様な媒体による多言語解説等整備や、WEBサイト、サイネージ、セルフガイドアプリ等による総合的な魅力発信の取り組みを有機的に繋げて進めることで、より効果的に訪日外国人にとって魅力ある地域づくりを進める。。。本事業は平成30年度末まで環境省において実施していたが、、国際観光旅客税の使途に関する基本方針等について、平成29年12月22日観立国推進閣僚会議決定、平成30年12月21日一部変更、、において、平成31年度より予算を観光庁に一括計上した上で、関係省庁、環境省、に移し替えて執行するとされている。、環境省作成平成30年度行政事業レビュー、国立公園多言語解説等整備事業、、事業番号、新30-0014、	0
地域人口の急減に直面している地域においては、農林水産業、商工業などの地域産業の担い手不足が深刻化し、地域社会・経済の維持に困難が生じていることから、地域人口の急減に対処するための特定地域づくり事業の推進に関する法律に基づく特定地域づくり事業協同組合が行う特定地域づくり事業を推進し、併せて地域づくり人材の確保及びその活躍の推進を図ることにより、地域社会の維持及び地域経済の活性化を図る。、特定地域づくり事業協同組合に対し、当該組合の運営費を支援するため、以下の対象経費について、1/2までの範囲で地方公共団体が支援した額の1/2を交付金により支援する。。・派遣職員人件費、対象経費の上限額、400万円/年・人、。・事務局運営費、対象経費の上限額、600万円/年、。、特定地域づくり事業の推進を図る上で必要となる各種調査を実施する。。、なお、本事業に係る予算は内閣府で計上し、予算成立後に総務省に移替えを行い、予算執行は総務省が対応する。	0
部隊実験は、将来の技術進展を見据えつつ、陸上自衛隊の新たな戦い方の具体化に資することを目的に、、30大綱、、、31中期防、を踏まえた宇宙・サイバー・電磁波領域を含む将来の領域横断作戦に係る実験成果を反映することを目標に研究するもの。。本事業は、部隊実験に必要な試験器材、評価器材等を借用するとともに民間の技術支援を受け、現有装備等では代替できないものを民生技術を活用して実験・評価することにより、陸上自衛隊の新たな戦い方を検証、その具体化を図るものである。その際、平成40年度末の体制を対象とし、領域横断作戦に係る部隊、電磁波作戦部隊等、の新編に成果を反映する。令和元年度は、、25大綱、、、26中期防、を踏まえた機動師団の戦い方の更なる充実、地域配備師団の戦い方、攻撃、について、実験を実施した。	0
浸水想定区域あるいは土砂災害警戒区域内の要配慮者利用施設の管理者等の水災害に関する理解を深め、避難確保計画の作成や訓練の実施を促進し、水害・土砂災害による被害を軽減する。。要配慮者利用施設で実施されている避難確保計画作成・訓練の実施の取組事例について、災害別に施設種別毎の利用者の避難の難しさ等を考慮し、各種取組を体系的に整理・分析した上で、要配慮者利用施設における実効性の高い警戒避難について検討する。	0
平成30年4月に閣議決定された防衛装備移転三原則の下、諸外国との安全保障・防衛協力の強化、共同研究・開発による装備品の能力向上、我が国の防衛生産・技術基盤の維持・強化などを目的として防衛装備・技術協力を推進している。。協力を実施している及び協力が見込まれる諸外国の研究開発の実態の迅速な評価分析及び重要資料に関する評価分析能力を高めるべく諸外国との共同研究に関する施策の検討に資する資料を得ることを通じて、より効果的な防衛装備・技術協力を実現することを本事業の目的とする。防衛省の所掌事務が拡大し、平成27年度に設置された防衛装備庁においても装備品等についての防衛装備・技術協力の推進を任務の1つとしている。。防衛装備・技術協力のカウンターパートとなり得る、諸外国の国防機関は、独自の研究所で基礎的な研究からシステム・エンジニアリングを行うだけに留まらず、国防上重要と考えられる産業の研究開発能力及び製造能力の向上のため、各種の投資プロジェクトを実施しており、公表される報告書等により、研究開発計画等の立案ベースとなる技術戦略及び産業支援投資戦略等について知ることが可能となる。ま	0
2021年に開催される国連食料システムサミットにおける我が国の立場の適切な反映及び我が国の農産品・食品等にかかる対外発信の強化世界の飢餓人口は近年増加を続けており、さらに新型コロナウイルス感染拡大を受け、SDGs目標である飢餓の根絶に向けた取組の強化が必要。国連事務総長は、こうした課題に対応するため、SDGsの達成に向けた、行動の10年、の一環として、2021年に国連食料システムサミットを開催し、食料の生産、加工、流通、消費等に関連する全ての要素、環境、人、資材、インフラ、制度等、を含む食料システムを改革する行動を導く議論を行う予定。。 多くの食料を海外からの輸入に依存する我が国にとって、世界の食料安全保障の向上、ひいては我が	0
2019年までに農林水産物・食品の輸出額を1兆円にするという目標の達成に向け、林産物については、付加価値の高い木材製品の輸出促進に取り組んでいるところである。今後、更なる輸出拡大のためには、輸出先国の流通・販売等に係る規制等を把握し、それに基づいた木材製品を輸出する必要がある。本事業は、諸外国における植物検疫条件、木材製品の流通・販売規制等の調査を行い、更なる木材製品の輸出促進に資することを目的としている。木材製品の輸出促進を図るため、今後有望な輸出先と考えられる国・地域を対象として、文献調査や現地調査等により、植物検疫条件、木材の流通・販売に当たり必要となる品質基準及び検査等の規制事項、木材を建築に利用する際の規制、建築基準、防火規制、日本産木材の構造材への利用の可否等、などの法令と運用状況を調査し、国外の有識者の意見を踏まえ、報告書を作成する。	0
地方航空路線の維持・拡充のためには、地域の多様な関係者による主体的な取り組みを進め、他地域の事例のノウハウ共有、地域間の連携促進を図る必要があることから、国として地域と地域をつなぐ場、プラットフォーム、を展開し、必要な情報発信等を実施する。また、地方航空路線の維持・拡充に係る継続可能な取組の実証調査を実施し、成果・効果についても地域に横展開を図り、地方航空路線の維持・拡充を図る。・地方航空路線の維持・拡充に係る情報の展開として、自治体や地域の協議会等を集めた会議等の開催。また、HP等により取組事例等の情報発信を実施。。・発地着地両地域が主体的に連携、ペアリング、して、航空路線の維持・拡充を行うため実証調査を行い、その実効性等を検証し、成果・効果を横展開する。	0
本調査は、一般病棟入院基本料、療養病棟入院基本料、特定集中治療室管理料等の入院料の見直し等による影響の調査・検証及びそのあり方等についての検討を行うため、患者の状態像等を把握し、中央社会保険医療協議会等における議論や次期診療報酬改定の検討に資するデータを収集・分析することを目的とする。令和元年度においては以下の項目について検討するため、、入院医療等における実態調査、、、入院医療等における重症度、医療・看護必要度等のデータ分析業務、、、電子レセプトデータ等に係る集計・分析業務、及び、精神疾患に係る入院医療等における実態調査業務、を実施するとともに、必要な分析を行った。。・一般病棟入院基本料、療養病棟入院基本料、特定集中治療室管理料等の入院料の見直し等による影響の調査・検証及びあり方等についての検討。。・重症度、医療・看護必要度の項目、評価日、基準等のあり方について検討。。・電子レセプトデータ等の集計・分析を通じて、保険診療の実態を把握し、中央社会保険医療協議会等における議論や次期診療報酬改定の検討に資するデータを集計・分析する。。・精神疾患患者に係る入院料の見直し等による影響の調査・検証及びそのあり方等についての検討。	0
障害のある学生への支援は、障害の程度がそれぞれで異なることから、現場における個別の対応によるところが大きく、これらの積み重ねにより、支援方法やノウハウが蓄積されてきた一方で、進学・修学支援、就職支援、教職員の理解促進、情報公開、教育環境の調整等、大枠では各大学で共通の課題を抱えている。これらの課題の克服には、各大学等がそれぞれで単独で取り組むだけでは限界があるため、複数の大学等や関係機関が連携するプラットフォームを形成する取組を支援し、組織的なアプローチによる障害のある学生の支援の取組を促進していく。複数の大学等や関係機関が連携するプラットフォームを形成し、組織的なアプローチにより障害のある学生を支援していくため、以下の取組を推進する。。・複数の大学等のネットワークや既存の障害学生支援ネットワーク等による取組等を活用し、障害のある学生への修学や就職支援の留意点等を共有化するプログラムを構築する。。・地域包括連携ミーティング等により、大学、福祉や労働行政機関、障害者支援団体、企業等との関係機関との連携体制を構築するとともに、障害のある学生にとって就職後のイメージを確立できるようなロールモデルの事例の	0
近年、技術革新を主導する民生技術と防衛技術の境界が曖昧となる中、懸念組織等への流出を防ぐ観点から技術管理の徹底が急務となっている。また、企業買収、人的交流、技術者流出、サイバー攻撃など、技術の流出経路も多様化・複雑化している。こうした中、外国為替及び外国貿易法や技術等情報管理認証制度、不正競争防止法といった各技術管理制度等による技術管理の実効性を高めるべく、安全保障に係る国際動向や国内外の技術動向等を一元的に把握するとともに、これらの情報を踏まえた包括的な技術管理施策等を講じることで、我が国の安全保障及び我が国の安全保障及び産業競争力の観点から重要となる技術の流出の防止等のため、国内外の研究開発動向等の実態の調査を実施する。また、国内外の技術動向を効率的に捉えるための高度な情報活用手法の調査、当該技術の将来における様々な用途での活用可能性の検証を実施する。。外国為替及び外国貿易法、技術等情報管理認証制度、不正競争防止法等各種制度に基づく包括的な技術管理体制構築のため、企業・大学等に対して、説明会の開催、専門人材の派遣による個別相談等を通じた指導支援・普及啓発を実施する。また、諸外国との協調による国際社会における技術管理強化を図るため、アジア諸国を中心にセミナーや専門家派遣による技術管理体制構築支援等を実施する。。安全保障上重要な技術を適切に海外移転するため、リバース・エンジニアリング対策技術の調査、試験研究を実施する。。外国為替及び外国貿易法の厳格執行や我が国の健全な対外取引環境を維持するための貿易救済等の実務に資する、貿易管理制度の執行基盤となる調査等を実施する。	0
国立公園等のうち自然環境保全上重要な地域内に所在し、生物多様性保全の観点等から保護の必要性が高い民有地の買上を行い、これらの地域の保護管理の強化を図る。。国立公園等のうち自然環境保全上特に重要な地域であって、民有地であるために当該土地を買い取らない限り私権との調整上厳正な保護管理を図ることができない地域を対象として、土地及びその上に所在する立木を含めて国が買上を行う事業である。。。本事業により取得した土地等については、国の行政財産として厳正な保護管理を図る。	0
本招へいは,第二次世界大戦中に旧日本軍の戦争捕虜となった元軍人、元POW、や民間人抑留者等,豪州,米国及びオランダの関係者を我が国に招へいし,我が国の真摯な姿勢を示し,対日理解の促進及び両国の相互理解を深め,草の根レベルでの和解・信頼醸成を実現することを目的としている。。第二次世界大戦中に旧日本軍の戦争捕虜となった元軍人、元POW、や民間人抑留者及びその同伴者等を豪州,米国及びオランダから我が国に招へいし,各種交流事業、慰霊追悼式,小学校の訪問,学生との意見交換、,地方、原爆資料館等を含む、への訪問,外務省主催レセプションの開催等を通じ,我が国への理解を促進する、注、被招待国によって,対象者の範囲及び行事の内容が若干異なる、。。。、本事業は,平成22年度までは,大洋州課,北米第1課,西欧課にてそれぞれ個別に予算計上及び事業実施を担当していたが,平成23年度以降は,事業	0
新型コロナウイルスの影響による需要の減少により市場価格が低落するなどの影響を受けた野菜・花き・果樹・茶等の高収益作物について、次期作に前向きに取り組む生産者を支援し、国内外の新たな需要促進につなげる。次期作に前向きに取り組む野菜・花き・果樹・茶等、高収益作物の生産者に対し、種苗等の資材購入や機械レンタル等を支援するほか、新たな品種や新技術の導入等の取組を支援する。また、花きや茶等の高品質なものを厳選して出荷する取組を支援する。	0
アジア地域においてイスラム教徒が多数を占めるインドネシア、バングラデシュ、及びモルディブにおいて、若者及び教員の宗教的寛容性・過激度に関する調査研究を実施。また、右調査結果を踏まえ、宗教教育に対する政策提言を行う。暴力と過激主義に対抗する思想とベスト・プラクティスの公共への拡散活動、キャンペーン、寛容な価値観の重要性に係る公共啓発運動等を実施する。	0
労働力不足の解消や生産性の飛躍的な向上により、我が国農業の成長産業化を図るためには、ロボット・AI・IoT等の先端技術を活用した、スマート農業、の実現が急務であるが、イニシャルコストの高さや見慣れない新技術に対する理解不足などが農業者の技術導入に係る経営判断を躊躇させ、、スマート農業、の社会実装が進んでいない状況にある。。このため、平成30年度、2018年度、補正予算、スマート農業技術の開発・実証プロジェクト、により、スマート農業の実証を全国で展開し、底上げを図ることとしているが、同時に農業の国際競争力現在の技術レベルで最先端のロボット・AI・IoT等の技術を生産現場に導入し、一連の技術体系の実証により技術の効果を明らかにするとともに、そこで得られた様々な実証データを基に経営分析を行う取組を支援する。さらに、分析結果を踏まえ、技術・経営面で最大限の効果を発揮する最適な技術体系について、生産者に情報発信していくことで、生産者がデータを活用した農業を実践できるよう支援する、実証期間2年、令和2年度まで、。	1
・都市の計画的整備を推進するため、地方公共団体等に公共施設や都市開発のための用地の先行取得資金の貸付けを行う。。・市街地再開発事業及び土地区画整理事業の推進のための必要な資金の貸付け、並びに良好な都市機能や都市環境の保全・創出を推進するため、エリアマネジメント事業や賑わい増進事業に必要な資金の貸付けを行う。。・、独、都市再生機構及び、一財、民間都市開発推進機構による事業に要する費用の貸付けを行い、都市整備の円滑化を図る。。。・用地先行取得資金の有利子貸付。・賑わい増進事業資金の有利子貸付。・市街地再開発事業等資金の無利子貸付。・土地区画整理事業資金の無利子貸付。・都市環境維持・改善事業、エリアマネジメント事業、資金の無利子貸付。・都市再生機構事業資金の無利子貸付。・民間都市開発推進資金の無利子貸付。	0
地域におけるSociety5.0の推進に当たっては、未来技術の活用により得られる効果や実現する社会のイメージが地方公共団体において共有されていないため、未来技術の導入が進まないという側面がある。そのため、本事業では、未来技術データ活用の先進的な取組事例を調査し、未来技術データ活用に当たっての課題や、未来技術導入の効果を整理して可視化し、未来技術データ活用による地方創生モデルの構築方法をガイドブックとして整理することにより、未来技術の活用による地方創生の全国への横展開の推進を図る。未来技術データ活用の先進的な取組を行う地方公共団体について深く密着したフィールド調査を実施し、未来技術のデータ活用に向けた課題等を抽出するとともに、未来技術が地域課題の解決・改善に与える効果を定量的に把握する。当該調査を踏まえ、有識者検討会を開催・運営し、対象自治体の取組を通じて未来技術データ活用に当たっての課題や未来技術の定量的な効果等を整理し、地域における未来技術データ活用に当たっての手順をガイドブック、仮称、、として取りまとめる。また、令和2年度の本事業で策定する、地域データ活用サイクル構築ガイドブック、の更なる周知・広報を図る。	1
自衛隊衛生は、平素からの隊員等への健康管理、健康診断、診療等、に加え、東日本大震災・熊本地震等の国内の災害派遣、南スーダン等の国際平和協力業務、ソマリア沖・アデン湾での海賊対処活動等の様な国内外における自衛隊の任務を円滑かつ効率的・効果的に遂行できるよう、衛生部隊及び自衛隊病院等において必要な医療を提供することを目的としている。上記の目的を達成するために、隊員及び家族、一部の病院においては地域住民、に対し、衛生部隊及び自衛隊病院等において医療を実施するとともに、有事における隊員等の診療及び戦力維持のための健康管理、医官等の診療に従事する衛生職の養成及び専門技術に関する訓練等の様々な目的に必要な医療備品、衛生器材等を整備する事業である。	0
省エネの進展等による国内石油需要の減少、アジア新興国における大型・輸出型製油所の台頭による国際競争の激化など、我が国石油精製業を取り巻く事業環境は厳しくなっている。こうした中、将来にわたり石油の安定供給を確保していくためには、コストの安い原油等から高付加価値の製品を生産すること、石油のノーブル・ユース、や精製設備の稼働を長期間安定させること、稼働信頼性の向上、など石油製品を効率的に生産する能力を高めることで、原油の有効利用や調達原油の多角化、中東依存度の低減、を図る。従来、組成が未解明のために処理が困難であった重質油について、分子レベルで組成を科学的に解明し、石油精製プロセスにおける化学反応を解析・予測するための技術、ペトロリオミクス技術、を活用し、付加価値の高い石油製品や石油化学製品を効率的に生産する基盤的な研究開発を委託する。	1
海外における観光宣伝、外国人観光旅客に対する観光案内その他外国人観光旅客の来訪の促進に必要な業務を効率的に行うことにより、国際観光の振興を図る。・外国人観光旅客の来訪を促進するための宣伝。、訪日グローバルキャンペーンの本格実施、ICT、ビッグデータの活用等による我が国の魅力発信のレベルアップ等、。、ICT・ビッグデータ等の分析による個人の関心にあわせた情報の発信、先進的なプロモーションの実施。等、	0
ビジネス渡航等に伴う陰性証明のニーズが拡大することが想定されることから、経済産業省は経済界からの要望も踏まえて、厚生労働省等との連携のもと、海外渡航者新型コロナウイルス検査センター、TeCOT、運営事業を実施。TeCOTを通じて渡航先国から求められるPCR検査等を受検出来る機会を提供することで、国際的な人の往来再開を後押しし、我が国への投資促進並びに、我が国企業の海外事業活動の展開を支援する。、1、ビジネス渡航者等、、、向けの新型コロナウイルス検査・予約等情報システムの運用。令和2年度に新型コロナウイルス感染症の検査が可能な体制を整えている医療機関の検索、適切な医療機関への予約申請、検査のデジタル証明等ができるシステムの構築・運用を行っているところ、引き続き、当該システムの運用・改修等を行う。。、、、予約枠に余裕がある場合、観光客・留学生等ビジネス目的以外の渡航者も含む。。。、2、海外渡航者新型コロナウイルス検査センターの運営に係る事務。システム及び運用の改善提案、企画調整、、制度運営関連業務、規程類の整備やセキュリティ確保、、ユーザー、ビジネス渡航者等、医療機関、への広報活動、各種問い合わせ、トラブルへの対応、ヘルプデスク、、渡航先国に提出する登録医療機関のリスト管理業務、渡航先国の渡航情報の収集・情報提供業務等、TeCOTに係る運営業務を行う。。。	0
一定規模以上の保険金支払が生じた場合、政府がその一部を支払うよう、再保険を引き受けることを内容とした地震再保険事業の実施により、地震等による被災者の生活の安定に寄与することを目的としている。国民の自助の備えとしての地震保険について、民間保険会社が負う地震保険責任のうち、日本地震再保険株式会社を通じて、民間の負担力を超えるところを政府が再保険し、再保険料の受入れ、管理・運用のほか、民間の負担力を超える規模の地震損害が発生した際には、再保険金の支払を行う。また、地震再保険事業の健全な運営の観点から、地震保険制度の企画立案・運営や地震保険の普及促進のための取組を実施している。	0
持続可能で活力ある国土・地域づくり、を進めるためには、住宅・土地などの不動産の需要拡大を図り、我が国の経済の活性化につなげることが重要であり、既存ストックの有効活用も含め、既存住宅流通市場の整備・活性化を図るなどとともに、消費者が安心して取引が行うことができるよう不動産市場の整備・活性化を推進する。、既存住宅等の流動性を高め、円滑な不動産取引が行える環境を整備するため、不動産関連情報の効率的な管理や個人情報に配慮した第三者への提供の方法等について、調査・検討を行う。。、不動産取引における心理的瑕疵に関し、宅地建物取引業者の適切な説明に関する考え方及び心理的瑕疵の発生を未然に防止する方法等を調査・整理し、心理的瑕疵に関するガイドライン等の策定等を通じて、不動産取引環境の整備を推進する。	0
地方自治体等が地域の実情に応じて、生活保護受給者などの地域の要援護者に対して自立・就労に向けた様々な支援サービスを総合的、一体的に提供することによりその自立を促進するとともに、生活保護制度の適正実施を推進する。・生活保護適正化実施推進事業。。診療報酬明細書点検等の医療扶助の適正化、福祉事務所の体制整備の強化事業、生活保護法施行事務の監査や業務効率化等、1/2、3/4、10/10、。・その他の事業。。中国残留邦人等地域生活支援事業、日常生活自立支援事業等、10/10、1/2、。、平成26年度までセーフティネット支援対策等事業費補助金として実施していた事業等について、平成27年度より予算体系を再構築し、生活困窮者就労準備支援事業費等補助金として創設、。。	0
健康保険組合が行う健康保険事業の事務の執行に要する費用を負担することにより、健康保険組合の事業の円滑な運営を図ることを目的とする。健康保険組合の事務所の運営及び組合会の運営に関する業務の執行に係る事業、一般事業、に要する費用を負担する。、補助率、定額、	0
・新型コロナウイルス感染症への対応として緊急に必要となる感染拡大防止や医療提供体制の整備等について、地域の実情に応じて、柔軟かつ機動的に実施することができるよう、都道府県の取組を包括的に支援することを目的とする。。・インフルエンザ流行期に備えた医療提供体制を確保するために支援をおこなうことで感染症対策の強化を図ることを目的とする。・都道府県が実施する新型コロナウイルス感染症への対応として緊急に必要となる感染拡大防止等について、都道府県の事業計画に記載されたものを対象とし交付するもの。。、補助率10/10、。新型コロナウイルス感染症に関する相談窓口設置事業、新型コロナウイルス感染症対策事業、新型コロナウイルス感染症患者等入院医療機関設備整備事業、等。・インフルエンザ流行期に備えた医療提供体制を確保するため、医療機関が行う発熱患者等を対象とした診療体制の整備等に要する経費を対象として補助するもの。。、補助率10/10、1/2、。。	0
